,town_code,agas_code,town,date,year,style_code,under_60,over_60,daily_cases,daily_recoveries,daily_hospitalized,daily_deaths,daily_diagnostic_tests,daily_vaccination_first_dose,daily_vaccination_second_dose,daily_vaccination_third_dose,latitude,longitude,week_of_year
251833,4000,932,חיפה,2020-08-11,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,33
251952,5000,942,תל אביב-יפו,2020-08-11,2020,130,3781.0,1261.0,0,0,0,0,11,0,0,0,32.04960790000001,34.7588317,33
253234,3000,541,ירושלים,2020-08-12,2020,120,3017.0,1032.0,0,0,0,0,8,0,0,0,31.768319,35.21371,33
253474,4000,932,חיפה,2020-08-12,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,33
253593,5000,942,תל אביב-יפו,2020-08-12,2020,130,3781.0,1261.0,0,0,0,0,12,0,0,0,32.04960790000001,34.7588317,33
254875,3000,541,ירושלים,2020-08-13,2020,120,3017.0,1032.0,0,0,0,0,10,0,0,0,31.768319,35.21371,33
255115,4000,932,חיפה,2020-08-13,2020,130,3615.0,1198.0,0,0,0,0,24,0,0,0,32.7940463,34.989571,33
255234,5000,942,תל אביב-יפו,2020-08-13,2020,130,3781.0,1261.0,2,1,0,0,13,0,0,0,32.04960790000001,34.7588317,33
256516,3000,541,ירושלים,2020-08-14,2020,120,3017.0,1032.0,0,0,0,0,11,0,0,0,31.768319,35.21371,33
256756,4000,932,חיפה,2020-08-14,2020,130,3615.0,1198.0,0,0,0,0,8,0,0,0,32.7940463,34.989571,33
256875,5000,942,תל אביב-יפו,2020-08-14,2020,130,3781.0,1261.0,0,0,0,0,8,0,0,0,32.04960790000001,34.7588317,33
258157,3000,541,ירושלים,2020-08-15,2020,120,3017.0,1032.0,0,0,0,0,6,0,0,0,31.768319,35.21371,33
258397,4000,932,חיפה,2020-08-15,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,33
258516,5000,942,תל אביב-יפו,2020-08-15,2020,130,3781.0,1261.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,33
259798,3000,541,ירושלים,2020-08-16,2020,120,3017.0,1032.0,0,1,0,0,3,0,0,0,31.768319,35.21371,33
260038,4000,932,חיפה,2020-08-16,2020,130,3615.0,1198.0,0,0,0,0,8,0,0,0,32.7940463,34.989571,33
260157,5000,942,תל אביב-יפו,2020-08-16,2020,130,3781.0,1261.0,0,3,0,0,0,0,0,0,32.04960790000001,34.7588317,33
261439,3000,541,ירושלים,2020-08-17,2020,120,3017.0,1032.0,0,0,0,0,13,0,0,0,31.768319,35.21371,34
261679,4000,932,חיפה,2020-08-17,2020,130,3615.0,1198.0,0,0,0,0,5,0,0,0,32.7940463,34.989571,34
261798,5000,942,תל אביב-יפו,2020-08-17,2020,130,3781.0,1261.0,3,1,0,0,19,0,0,0,32.04960790000001,34.7588317,34
263080,3000,541,ירושלים,2020-08-18,2020,120,3017.0,1032.0,0,0,0,0,9,0,0,0,31.768319,35.21371,34
263320,4000,932,חיפה,2020-08-18,2020,130,3615.0,1198.0,0,0,0,0,7,0,0,0,32.7940463,34.989571,34
263439,5000,942,תל אביב-יפו,2020-08-18,2020,130,3781.0,1261.0,0,1,0,0,14,0,0,0,32.04960790000001,34.7588317,34
264721,3000,541,ירושלים,2020-08-19,2020,120,3017.0,1032.0,0,3,0,0,15,0,0,0,31.768319,35.21371,34
264961,4000,932,חיפה,2020-08-19,2020,130,3615.0,1198.0,0,0,0,0,23,0,0,0,32.7940463,34.989571,34
265080,5000,942,תל אביב-יפו,2020-08-19,2020,130,3781.0,1261.0,0,0,0,0,7,0,0,0,32.04960790000001,34.7588317,34
266362,3000,541,ירושלים,2020-08-20,2020,120,3017.0,1032.0,0,0,0,0,14,0,0,0,31.768319,35.21371,34
266602,4000,932,חיפה,2020-08-20,2020,130,3615.0,1198.0,0,0,0,0,9,0,0,0,32.7940463,34.989571,34
266721,5000,942,תל אביב-יפו,2020-08-20,2020,130,3781.0,1261.0,0,0,0,0,21,0,0,0,32.04960790000001,34.7588317,34
268003,3000,541,ירושלים,2020-08-21,2020,120,3017.0,1032.0,0,0,0,0,13,0,0,0,31.768319,35.21371,34
268243,4000,932,חיפה,2020-08-21,2020,130,3615.0,1198.0,0,0,0,0,6,0,0,0,32.7940463,34.989571,34
268362,5000,942,תל אביב-יפו,2020-08-21,2020,130,3781.0,1261.0,0,1,0,0,6,0,0,0,32.04960790000001,34.7588317,34
269644,3000,541,ירושלים,2020-08-22,2020,120,3017.0,1032.0,0,0,0,0,1,0,0,0,31.768319,35.21371,34
269884,4000,932,חיפה,2020-08-22,2020,130,3615.0,1198.0,0,0,0,0,1,0,0,0,32.7940463,34.989571,34
270003,5000,942,תל אביב-יפו,2020-08-22,2020,130,3781.0,1261.0,0,0,0,0,8,0,0,0,32.04960790000001,34.7588317,34
271285,3000,541,ירושלים,2020-08-23,2020,120,3017.0,1032.0,0,0,0,0,2,0,0,0,31.768319,35.21371,34
271525,4000,932,חיפה,2020-08-23,2020,130,3615.0,1198.0,0,0,0,0,3,0,0,0,32.7940463,34.989571,34
271644,5000,942,תל אביב-יפו,2020-08-23,2020,130,3781.0,1261.0,0,1,0,0,13,0,0,0,32.04960790000001,34.7588317,34
272926,3000,541,ירושלים,2020-08-24,2020,120,3017.0,1032.0,1,0,0,0,13,0,0,0,31.768319,35.21371,35
273166,4000,932,חיפה,2020-08-24,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,35
273285,5000,942,תל אביב-יפו,2020-08-24,2020,130,3781.0,1261.0,1,2,0,0,16,0,0,0,32.04960790000001,34.7588317,35
274567,3000,541,ירושלים,2020-08-25,2020,120,3017.0,1032.0,0,0,0,0,25,0,0,0,31.768319,35.21371,35
274807,4000,932,חיפה,2020-08-25,2020,130,3615.0,1198.0,0,0,0,0,18,0,0,0,32.7940463,34.989571,35
274926,5000,942,תל אביב-יפו,2020-08-25,2020,130,3781.0,1261.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,35
276208,3000,541,ירושלים,2020-08-26,2020,120,3017.0,1032.0,0,0,0,0,10,0,0,0,31.768319,35.21371,35
276448,4000,932,חיפה,2020-08-26,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,35
276567,5000,942,תל אביב-יפו,2020-08-26,2020,130,3781.0,1261.0,1,1,0,0,14,0,0,0,32.04960790000001,34.7588317,35
277849,3000,541,ירושלים,2020-08-27,2020,120,3017.0,1032.0,2,0,0,0,12,0,0,0,31.768319,35.21371,35
278089,4000,932,חיפה,2020-08-27,2020,130,3615.0,1198.0,0,0,0,0,20,0,0,0,32.7940463,34.989571,35
278208,5000,942,תל אביב-יפו,2020-08-27,2020,130,3781.0,1261.0,0,1,0,0,17,0,0,0,32.04960790000001,34.7588317,35
279490,3000,541,ירושלים,2020-08-28,2020,120,3017.0,1032.0,0,1,0,0,8,0,0,0,31.768319,35.21371,35
279730,4000,932,חיפה,2020-08-28,2020,130,3615.0,1198.0,0,0,0,0,6,0,0,0,32.7940463,34.989571,35
279849,5000,942,תל אביב-יפו,2020-08-28,2020,130,3781.0,1261.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,35
281131,3000,541,ירושלים,2020-08-29,2020,120,3017.0,1032.0,0,1,0,0,12,0,0,0,31.768319,35.21371,35
281371,4000,932,חיפה,2020-08-29,2020,130,3615.0,1198.0,0,0,0,0,3,0,0,0,32.7940463,34.989571,35
281490,5000,942,תל אביב-יפו,2020-08-29,2020,130,3781.0,1261.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,35
282772,3000,541,ירושלים,2020-08-30,2020,120,3017.0,1032.0,0,0,0,0,7,0,0,0,31.768319,35.21371,35
283012,4000,932,חיפה,2020-08-30,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,35
283131,5000,942,תל אביב-יפו,2020-08-30,2020,130,3781.0,1261.0,0,2,0,0,5,0,0,0,32.04960790000001,34.7588317,35
284413,3000,541,ירושלים,2020-08-31,2020,120,3017.0,1032.0,0,1,0,0,14,0,0,0,31.768319,35.21371,36
284653,4000,932,חיפה,2020-08-31,2020,130,3615.0,1198.0,0,0,0,0,4,0,0,0,32.7940463,34.989571,36
284772,5000,942,תל אביב-יפו,2020-08-31,2020,130,3781.0,1261.0,1,0,0,0,19,0,0,0,32.04960790000001,34.7588317,36
286054,3000,541,ירושלים,2020-09-01,2020,120,3017.0,1032.0,1,0,0,0,6,0,0,0,31.768319,35.21371,36
286294,4000,932,חיפה,2020-09-01,2020,130,3615.0,1198.0,0,0,0,0,6,0,0,0,32.7940463,34.989571,36
286413,5000,942,תל אביב-יפו,2020-09-01,2020,130,3781.0,1261.0,1,0,0,0,4,0,0,0,32.04960790000001,34.7588317,36
287695,3000,541,ירושלים,2020-09-02,2020,120,3017.0,1032.0,0,0,0,0,20,0,0,0,31.768319,35.21371,36
287935,4000,932,חיפה,2020-09-02,2020,130,3615.0,1198.0,0,0,0,0,22,0,0,0,32.7940463,34.989571,36
288054,5000,942,תל אביב-יפו,2020-09-02,2020,130,3781.0,1261.0,2,0,0,0,12,0,0,0,32.04960790000001,34.7588317,36
289336,3000,541,ירושלים,2020-09-03,2020,120,3017.0,1032.0,1,0,0,0,8,0,0,0,31.768319,35.21371,36
289576,4000,932,חיפה,2020-09-03,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,36
289695,5000,942,תל אביב-יפו,2020-09-03,2020,130,3781.0,1261.0,1,0,0,0,10,0,0,0,32.04960790000001,34.7588317,36
290977,3000,541,ירושלים,2020-09-04,2020,120,3017.0,1032.0,0,0,0,0,7,0,0,0,31.768319,35.21371,36
291336,5000,942,תל אביב-יפו,2020-09-04,2020,130,3781.0,1261.0,0,0,0,0,17,0,0,0,32.04960790000001,34.7588317,36
292618,3000,541,ירושלים,2020-09-05,2020,120,3017.0,1032.0,2,0,0,0,9,0,0,0,31.768319,35.21371,36
292858,4000,932,חיפה,2020-09-05,2020,130,3615.0,1198.0,0,0,0,0,8,0,0,0,32.7940463,34.989571,36
292977,5000,942,תל אביב-יפו,2020-09-05,2020,130,3781.0,1261.0,0,0,0,0,3,0,0,0,32.04960790000001,34.7588317,36
294259,3000,541,ירושלים,2020-09-06,2020,120,3017.0,1032.0,1,1,0,0,5,0,0,0,31.768319,35.21371,36
294499,4000,932,חיפה,2020-09-06,2020,130,3615.0,1198.0,1,0,0,0,4,0,0,0,32.7940463,34.989571,36
294618,5000,942,תל אביב-יפו,2020-09-06,2020,130,3781.0,1261.0,0,0,0,0,6,0,0,0,32.04960790000001,34.7588317,36
296140,4000,932,חיפה,2020-09-07,2020,130,3615.0,1198.0,0,0,0,0,13,0,0,0,32.7940463,34.989571,37
296259,5000,942,תל אביב-יפו,2020-09-07,2020,130,3781.0,1261.0,2,0,0,0,12,0,0,0,32.04960790000001,34.7588317,37
297541,3000,541,ירושלים,2020-09-08,2020,120,3017.0,1032.0,1,0,0,0,5,0,0,0,31.768319,35.21371,37
297781,4000,932,חיפה,2020-09-08,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,37
297900,5000,942,תל אביב-יפו,2020-09-08,2020,130,3781.0,1261.0,1,0,0,0,18,0,0,0,32.04960790000001,34.7588317,37
299422,4000,932,חיפה,2020-09-09,2020,130,3615.0,1198.0,0,0,0,0,7,0,0,0,32.7940463,34.989571,37
299541,5000,942,תל אביב-יפו,2020-09-09,2020,130,3781.0,1261.0,1,0,0,0,20,0,0,0,32.04960790000001,34.7588317,37
300823,3000,541,ירושלים,2020-09-10,2020,120,3017.0,1032.0,0,0,0,0,13,0,0,0,31.768319,35.21371,37
302464,3000,541,ירושלים,2020-09-11,2020,120,3017.0,1032.0,1,0,0,0,13,0,0,0,31.768319,35.21371,37
302704,4000,932,חיפה,2020-09-11,2020,130,3615.0,1198.0,0,0,0,0,13,0,0,0,32.7940463,34.989571,37
304105,3000,541,ירושלים,2020-09-12,2020,120,3017.0,1032.0,0,1,0,0,7,0,0,0,31.768319,35.21371,37
304345,4000,932,חיפה,2020-09-12,2020,130,3615.0,1198.0,0,0,0,0,18,0,0,0,32.7940463,34.989571,37
304464,5000,942,תל אביב-יפו,2020-09-12,2020,130,3781.0,1261.0,0,2,0,0,12,0,0,0,32.04960790000001,34.7588317,37
305746,3000,541,ירושלים,2020-09-13,2020,120,3017.0,1032.0,1,0,0,0,15,0,0,0,31.768319,35.21371,37
305986,4000,932,חיפה,2020-09-13,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,37
306105,5000,942,תל אביב-יפו,2020-09-13,2020,130,3781.0,1261.0,0,0,0,0,10,0,0,0,32.04960790000001,34.7588317,37
307627,4000,932,חיפה,2020-09-14,2020,130,3615.0,1198.0,1,0,0,0,15,0,0,0,32.7940463,34.989571,38
309268,4000,932,חיפה,2020-09-15,2020,130,3615.0,1198.0,2,0,0,0,19,0,0,0,32.7940463,34.989571,38
309387,5000,942,תל אביב-יפו,2020-09-15,2020,130,3781.0,1261.0,2,0,0,0,14,0,0,0,32.04960790000001,34.7588317,38
310909,4000,932,חיפה,2020-09-16,2020,130,3615.0,1198.0,0,0,0,0,9,0,0,0,32.7940463,34.989571,38
312550,4000,932,חיפה,2020-09-17,2020,130,3615.0,1198.0,0,0,0,0,22,0,0,0,32.7940463,34.989571,38
314310,5000,942,תל אביב-יפו,2020-09-18,2020,130,3781.0,1261.0,3,0,0,0,14,0,0,0,32.04960790000001,34.7588317,38
315592,3000,541,ירושלים,2020-09-19,2020,120,3017.0,1032.0,1,0,0,0,7,0,0,0,31.768319,35.21371,38
315832,4000,932,חיפה,2020-09-19,2020,130,3615.0,1198.0,0,0,0,0,21,0,0,0,32.7940463,34.989571,38
315951,5000,942,תל אביב-יפו,2020-09-19,2020,130,3781.0,1261.0,1,1,0,0,17,0,0,0,32.04960790000001,34.7588317,38
317233,3000,541,ירושלים,2020-09-20,2020,120,3017.0,1032.0,1,1,0,0,6,0,0,0,31.768319,35.21371,38
317473,4000,932,חיפה,2020-09-20,2020,130,3615.0,1198.0,0,0,0,0,6,0,0,0,32.7940463,34.989571,38
317592,5000,942,תל אביב-יפו,2020-09-20,2020,130,3781.0,1261.0,2,1,0,0,6,0,0,0,32.04960790000001,34.7588317,38
319114,4000,932,חיפה,2020-09-21,2020,130,3615.0,1198.0,0,0,0,0,20,0,0,0,32.7940463,34.989571,39
327319,4000,932,חיפה,2020-09-26,2020,130,3615.0,1198.0,0,0,0,0,9,0,0,0,32.7940463,34.989571,39
328960,4000,932,חיפה,2020-09-27,2020,130,3615.0,1198.0,0,0,0,0,10,0,0,0,32.7940463,34.989571,39
330361,3000,541,ירושלים,2020-09-28,2020,120,3017.0,1032.0,0,1,0,0,1,0,0,0,31.768319,35.21371,40
330601,4000,932,חיפה,2020-09-28,2020,130,3615.0,1198.0,0,0,0,0,3,0,0,0,32.7940463,34.989571,40
330720,5000,942,תל אביב-יפו,2020-09-28,2020,130,3781.0,1261.0,0,1,0,0,1,0,0,0,32.04960790000001,34.7588317,40
332002,3000,541,ירושלים,2020-09-29,2020,120,3017.0,1032.0,0,2,0,0,11,0,0,0,31.768319,35.21371,40
335524,4000,932,חיפה,2020-10-01,2020,130,3615.0,1198.0,0,2,0,0,23,0,0,0,32.7940463,34.989571,40
337165,4000,932,חיפה,2020-10-02,2020,130,3615.0,1198.0,0,1,0,0,16,0,0,0,32.7940463,34.989571,40
338566,3000,541,ירושלים,2020-10-03,2020,120,3017.0,1032.0,0,4,0,0,4,0,0,0,31.768319,35.21371,40
338806,4000,932,חיפה,2020-10-03,2020,130,3615.0,1198.0,2,0,0,0,7,0,0,0,32.7940463,34.989571,40
340447,4000,932,חיפה,2020-10-04,2020,130,3615.0,1198.0,0,2,0,0,15,0,0,0,32.7940463,34.989571,40
342088,4000,932,חיפה,2020-10-05,2020,130,3615.0,1198.0,1,0,0,0,14,0,0,0,32.7940463,34.989571,41
342218,6100,115,בני ברק,2020-10-05,2020,130,6345.0,448.0,40,23,15,0,131,0,0,0,32.084932,34.835226,41
343489,3000,541,ירושלים,2020-10-06,2020,120,3017.0,1032.0,0,1,0,0,11,0,0,0,31.768319,35.21371,41
343507,3000,914,ירושלים,2020-10-06,2020,120,8253.0,559.0,22,24,16,0,87,0,0,0,31.768319,35.21371,41
343729,4000,932,חיפה,2020-10-06,2020,130,3615.0,1198.0,0,2,0,0,7,0,0,0,32.7940463,34.989571,41
347011,4000,932,חיפה,2020-10-08,2020,130,3615.0,1198.0,0,0,0,0,20,0,0,0,32.7940463,34.989571,41
348412,3000,541,ירושלים,2020-10-09,2020,120,3017.0,1032.0,1,1,0,0,15,0,0,0,31.768319,35.21371,41
348652,4000,932,חיפה,2020-10-09,2020,130,3615.0,1198.0,1,1,0,0,9,0,0,0,32.7940463,34.989571,41
348771,5000,942,תל אביב-יפו,2020-10-09,2020,130,3781.0,1261.0,1,1,0,0,12,0,0,0,32.04960790000001,34.7588317,41
350053,3000,541,ירושלים,2020-10-10,2020,120,3017.0,1032.0,0,3,0,0,1,0,0,0,31.768319,35.21371,41
350293,4000,932,חיפה,2020-10-10,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,41
350412,5000,942,תל אביב-יפו,2020-10-10,2020,130,3781.0,1261.0,0,0,0,0,8,0,0,0,32.04960790000001,34.7588317,41
351934,4000,932,חיפה,2020-10-11,2020,130,3615.0,1198.0,0,2,0,0,6,0,0,0,32.7940463,34.989571,41
352053,5000,942,תל אביב-יפו,2020-10-11,2020,130,3781.0,1261.0,0,1,0,0,11,0,0,0,32.04960790000001,34.7588317,41
353128,1309,5,אלעד,2020-10-12,2020,160,6181.0,146.0,10,15,15,0,59,0,0,0,32.04953,34.95075,42
353575,4000,932,חיפה,2020-10-12,2020,130,3615.0,1198.0,0,1,0,0,10,0,0,0,32.7940463,34.989571,42
355216,4000,932,חיפה,2020-10-13,2020,130,3615.0,1198.0,0,1,0,0,20,0,0,0,32.7940463,34.989571,42
358498,4000,932,חיפה,2020-10-15,2020,130,3615.0,1198.0,0,0,0,0,12,0,0,0,32.7940463,34.989571,42
359899,3000,541,ירושלים,2020-10-16,2020,120,3017.0,1032.0,0,0,0,0,10,0,0,0,31.768319,35.21371,42
360139,4000,932,חיפה,2020-10-16,2020,130,3615.0,1198.0,0,0,0,0,5,0,0,0,32.7940463,34.989571,42
361540,3000,541,ירושלים,2020-10-17,2020,120,3017.0,1032.0,0,5,0,0,4,0,0,0,31.768319,35.21371,42
361780,4000,932,חיפה,2020-10-17,2020,130,3615.0,1198.0,0,0,0,0,5,0,0,0,32.7940463,34.989571,42
361899,5000,942,תל אביב-יפו,2020-10-17,2020,130,3781.0,1261.0,0,0,0,0,1,0,0,0,32.04960790000001,34.7588317,42
363421,4000,932,חיפה,2020-10-18,2020,130,3615.0,1198.0,0,0,0,0,9,0,0,0,32.7940463,34.989571,42
363540,5000,942,תל אביב-יפו,2020-10-18,2020,130,3781.0,1261.0,0,3,0,0,17,0,0,0,32.04960790000001,34.7588317,42
365062,4000,932,חיפה,2020-10-19,2020,130,3615.0,1198.0,1,1,0,0,7,0,0,0,32.7940463,34.989571,43
366463,3000,541,ירושלים,2020-10-20,2020,120,3017.0,1032.0,1,1,0,0,11,0,0,0,31.768319,35.21371,43
366703,4000,932,חיפה,2020-10-20,2020,130,3615.0,1198.0,0,0,0,0,14,0,0,0,32.7940463,34.989571,43
369985,4000,932,חיפה,2020-10-22,2020,130,3615.0,1198.0,0,0,0,0,15,0,0,0,32.7940463,34.989571,43
371626,4000,932,חיפה,2020-10-23,2020,130,3615.0,1198.0,1,0,0,0,12,0,0,0,32.7940463,34.989571,43
371745,5000,942,תל אביב-יפו,2020-10-23,2020,130,3781.0,1261.0,0,2,0,0,6,0,0,0,32.04960790000001,34.7588317,43
373027,3000,541,ירושלים,2020-10-24,2020,120,3017.0,1032.0,1,0,0,0,6,0,0,0,31.768319,35.21371,43
373386,5000,942,תל אביב-יפו,2020-10-24,2020,130,3781.0,1261.0,0,1,0,0,5,0,0,0,32.04960790000001,34.7588317,43
374908,4000,932,חיפה,2020-10-25,2020,130,3615.0,1198.0,0,0,0,0,9,0,0,0,32.7940463,34.989571,43
376549,4000,932,חיפה,2020-10-26,2020,130,3615.0,1198.0,0,0,0,0,20,0,0,0,32.7940463,34.989571,44
378190,4000,932,חיפה,2020-10-27,2020,130,3615.0,1198.0,1,0,0,0,12,0,0,0,32.7940463,34.989571,44
381472,4000,932,חיפה,2020-10-29,2020,130,3615.0,1198.0,0,0,0,0,18,0,0,0,32.7940463,34.989571,44
383113,4000,932,חיפה,2020-10-30,2020,130,3615.0,1198.0,0,0,0,0,10,0,0,0,32.7940463,34.989571,44
384754,4000,932,חיפה,2020-10-31,2020,130,3615.0,1198.0,0,0,0,0,0,0,0,0,32.7940463,34.989571,44
384873,5000,942,תל אביב-יפו,2020-10-31,2020,130,3781.0,1261.0,0,1,0,0,2,0,0,0,32.04960790000001,34.7588317,44
386395,4000,932,חיפה,2020-11-01,2020,130,3615.0,1198.0,0,1,0,0,11,0,0,0,32.7940463,34.989571,44
386514,5000,942,תל אביב-יפו,2020-11-01,2020,130,3781.0,1261.0,0,2,0,0,16,0,0,0,32.04960790000001,34.7588317,44
389677,4000,932,חיפה,2020-11-03,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,45
391318,4000,932,חיפה,2020-11-04,2020,130,3615.0,1198.0,0,0,0,0,25,0,0,0,32.7940463,34.989571,45
392959,4000,932,חיפה,2020-11-05,2020,130,3615.0,1198.0,0,1,0,0,8,0,0,0,32.7940463,34.989571,45
394600,4000,932,חיפה,2020-11-06,2020,130,3615.0,1198.0,0,0,0,0,12,0,0,0,32.7940463,34.989571,45
396241,4000,932,חיפה,2020-11-07,2020,130,3615.0,1198.0,0,0,0,0,5,0,0,0,32.7940463,34.989571,45
396360,5000,942,תל אביב-יפו,2020-11-07,2020,130,3781.0,1261.0,0,0,0,0,10,0,0,0,32.04960790000001,34.7588317,45
397882,4000,932,חיפה,2020-11-08,2020,130,3615.0,1198.0,1,1,0,0,13,0,0,0,32.7940463,34.989571,45
399523,4000,932,חיפה,2020-11-09,2020,130,3615.0,1198.0,0,0,0,0,12,0,0,0,32.7940463,34.989571,46
399642,5000,942,תל אביב-יפו,2020-11-09,2020,130,3781.0,1261.0,0,0,0,0,11,0,0,0,32.04960790000001,34.7588317,46
402805,4000,932,חיפה,2020-11-11,2020,130,3615.0,1198.0,0,0,0,0,25,0,0,0,32.7940463,34.989571,46
405847,3000,541,ירושלים,2020-11-13,2020,120,3017.0,1032.0,0,1,0,0,7,0,0,0,31.768319,35.21371,46
406087,4000,932,חיפה,2020-11-13,2020,130,3615.0,1198.0,0,0,0,0,11,0,0,0,32.7940463,34.989571,46
407488,3000,541,ירושלים,2020-11-14,2020,120,3017.0,1032.0,0,0,0,0,6,0,0,0,31.768319,35.21371,46
407728,4000,932,חיפה,2020-11-14,2020,130,3615.0,1198.0,0,0,0,0,2,0,0,0,32.7940463,34.989571,46
407847,5000,942,תל אביב-יפו,2020-11-14,2020,130,3781.0,1261.0,0,0,0,0,4,0,0,0,32.04960790000001,34.7588317,46
409369,4000,932,חיפה,2020-11-15,2020,130,3615.0,1198.0,0,0,0,0,17,0,0,0,32.7940463,34.989571,46
411010,4000,932,חיפה,2020-11-16,2020,130,3615.0,1198.0,0,0,0,0,17,0,0,0,32.7940463,34.989571,47
411129,5000,942,תל אביב-יפו,2020-11-16,2020,130,3781.0,1261.0,0,0,0,0,13,0,0,0,32.04960790000001,34.7588317,47
412651,4000,932,חיפה,2020-11-17,2020,130,3615.0,1198.0,2,0,0,0,21,0,0,0,32.7940463,34.989571,47
415933,4000,932,חיפה,2020-11-19,2020,130,3615.0,1198.0,0,0,0,0,29,0,0,0,32.7940463,34.989571,47
417693,5000,942,תל אביב-יפו,2020-11-20,2020,130,3781.0,1261.0,0,0,0,0,16,0,0,0,32.04960790000001,34.7588317,47
419215,4000,932,חיפה,2020-11-21,2020,130,3615.0,1198.0,0,0,0,0,15,0,0,0,32.7940463,34.989571,47
419334,5000,942,תל אביב-יפו,2020-11-21,2020,130,3781.0,1261.0,0,0,0,0,2,0,0,0,32.04960790000001,34.7588317,47
420856,4000,932,חיפה,2020-11-22,2020,130,3615.0,1198.0,0,0,0,0,26,0,0,0,32.7940463,34.989571,47
420975,5000,942,תל אביב-יפו,2020-11-22,2020,130,3781.0,1261.0,0,0,0,0,14,0,0,0,32.04960790000001,34.7588317,47
427420,4000,932,חיפה,2020-11-26,2020,130,3615.0,1198.0,0,0,0,0,26,0,0,0,32.7940463,34.989571,48
430702,4000,932,חיפה,2020-11-28,2020,130,3615.0,1198.0,1,0,0,0,9,0,0,0,32.7940463,34.989571,48
430821,5000,942,תל אביב-יפו,2020-11-28,2020,130,3781.0,1261.0,0,0,0,0,8,0,0,0,32.04960790000001,34.7588317,48
438907,4000,932,חיפה,2020-12-03,2020,130,3615.0,1198.0,2,0,0,0,19,0,0,0,32.7940463,34.989571,49
442189,4000,932,חיפה,2020-12-05,2020,130,3615.0,1198.0,1,0,0,0,11,0,0,0,32.7940463,34.989571,49
442308,5000,942,תל אביב-יפו,2020-12-05,2020,130,3781.0,1261.0,0,0,0,0,7,0,0,0,32.04960790000001,34.7588317,49
443830,4000,932,חיפה,2020-12-06,2020,130,3615.0,1198.0,0,0,0,0,24,0,0,0,32.7940463,34.989571,49
443949,5000,942,תל אביב-יפו,2020-12-06,2020,130,3781.0,1261.0,0,0,0,0,11,0,0,0,32.04960790000001,34.7588317,49
452154,5000,942,תל אביב-יפו,2020-12-11,2020,130,3781.0,1261.0,1,0,0,0,12,0,0,0,32.04960790000001,34.7588317,50
453676,4000,932,חיפה,2020-12-12,2020,130,3615.0,1198.0,1,0,0,0,24,0,0,0,32.7940463,34.989571,50
453795,5000,942,תל אביב-יפו,2020-12-12,2020,130,3781.0,1261.0,0,0,0,0,14,0,0,0,32.04960790000001,34.7588317,50
455436,5000,942,תל אביב-יפו,2020-12-13,2020,130,3781.0,1261.0,0,0,0,0,17,0,0,0,32.04960790000001,34.7588317,50
501011,3000,432,ירושלים,2021-01-10,2021,120,4792.0,516.0,21,17,15,0,88,9,0,0,31.768319,35.21371,1
505970,3000,923,ירושלים,2021-01-13,2021,120,5988.0,616.0,37,33,15,0,155,25,18,0,31.768319,35.21371,2
523789,1309,2,אלעד,2021-01-24,2021,160,6815.0,229.0,13,53,15,0,56,36,21,0,32.04953,34.95075,3
544507,8000,7,צפת,2021-02-05,2021,160,4622.0,623.0,12,9,16,0,42,3,2,0,32.964648,35.495997,5
792819,1031,6,שדרות,2021-07-07,2021,160,6810.0,569.0,0,0,15,0,16,13,2,0,31.52269399999999,34.595581,27
815548,9600,11,קריית ים,2021-07-20,2021,160,3854.0,883.0,0,0,15,0,45,2,11,0,32.851004,35.070244,29
823997,1031,5,שדרות,2021-07-26,2021,160,4270.0,609.0,1,0,15,0,33,0,1,0,31.52269399999999,34.595581,30
826671,7600,14,עכו,2021-07-27,2021,160,2365.0,726.0,2,0,15,0,104,2,4,0,32.933052,35.082678,30
828321,7600,33,עכו,2021-07-28,2021,160,2781.0,555.0,0,0,15,0,13,1,0,0,32.933052,35.082678,30
828800,246,4,נתיבות,2021-07-29,2021,160,2974.0,507.0,1,1,15,0,14,0,2,0,31.423132,34.5946466,30
828951,1139,23,כרמיאל,2021-07-29,2021,160,2990.0,1128.0,1,0,15,0,20,1,3,0,32.9085935,35.2932814,30
