,town_code,agas_code,town,date,year,style_code,under_60,over_60,daily_cases,daily_recoveries,daily_hospitalized,daily_deaths,daily_diagnostic_tests,daily_vaccination_first_dose,daily_vaccination_second_dose,daily_vaccination_third_dose,latitude,longitude,week_of_year
605998,2710,9999,אום אל-פחם,2021-03-15,2021,250,53230.0,4448.0,36,11,1,0,327,205,687,0,32.517127,35.148529,11
606000,2730,9999,טייבה,2021-03-15,2021,260,41170.0,4219.0,26,17,1,0,277,72,545,0,32.2668407,35.0096545,11
606136,3000,2112,ירושלים,2021-03-15,2021,120,41420.0,3882.0,12,17,2,0,118,173,432,0,31.768319,35.21371,11
606141,3000,2312,ירושלים,2021-03-15,2021,120,28339.0,2353.0,10,10,1,0,82,205,689,0,31.768319,35.21371,11
607639,2710,9999,אום אל-פחם,2021-03-16,2021,250,53230.0,4448.0,30,18,1,0,292,265,570,0,32.517127,35.148529,11
607777,3000,2112,ירושלים,2021-03-16,2021,120,41420.0,3882.0,8,4,2,0,78,196,311,0,31.768319,35.21371,11
609280,2710,9999,אום אל-פחם,2021-03-17,2021,250,53230.0,4448.0,13,43,0,0,203,200,608,0,32.517127,35.148529,11
609418,3000,2112,ירושלים,2021-03-17,2021,120,41420.0,3882.0,12,27,1,0,125,196,337,0,31.768319,35.21371,11
609437,3000,9999,ירושלים,2021-03-17,2021,120,22488.0,910.0,24,26,4,1,650,340,884,0,31.768319,35.21371,11
610921,2710,9999,אום אל-פחם,2021-03-18,2021,250,53230.0,4448.0,19,57,1,0,170,203,538,0,32.517127,35.148529,11
610922,2720,9999,טירה,2021-03-18,2021,260,24253.0,3140.0,11,23,1,0,177,166,468,0,,,11
611059,3000,2112,ירושלים,2021-03-18,2021,120,41420.0,3882.0,17,19,2,0,127,173,395,0,31.768319,35.21371,11
612562,2710,9999,אום אל-פחם,2021-03-19,2021,250,53230.0,4448.0,19,35,0,0,212,113,460,0,32.517127,35.148529,11
614203,2710,9999,אום אל-פחם,2021-03-20,2021,250,53230.0,4448.0,4,27,1,1,101,147,360,0,32.517127,35.148529,11
614341,3000,2112,ירושלים,2021-03-20,2021,120,41420.0,3882.0,4,36,1,0,62,149,380,0,31.768319,35.21371,11
615844,2710,9999,אום אל-פחם,2021-03-21,2021,250,53230.0,4448.0,6,35,0,0,75,175,459,0,32.517127,35.148529,11
615982,3000,2112,ירושלים,2021-03-21,2021,120,41420.0,3882.0,3,20,2,0,88,159,306,0,31.768319,35.21371,11
617485,2710,9999,אום אל-פחם,2021-03-22,2021,250,53230.0,4448.0,31,10,0,1,360,107,381,0,32.517127,35.148529,12
620767,2710,9999,אום אל-פחם,2021-03-24,2021,250,53230.0,4448.0,7,41,0,0,137,123,447,0,32.517127,35.148529,12
622408,2710,9999,אום אל-פחם,2021-03-25,2021,250,53230.0,4448.0,15,26,3,0,228,105,430,0,32.517127,35.148529,12
630613,2710,9999,אום אל-פחם,2021-03-30,2021,250,53230.0,4448.0,10,9,1,0,139,95,265,0,32.517127,35.148529,13
632254,2710,9999,אום אל-פחם,2021-03-31,2021,250,53230.0,4448.0,11,31,0,1,178,109,222,0,32.517127,35.148529,13
634033,3000,2112,ירושלים,2021-04-01,2021,120,41420.0,3882.0,2,4,1,1,116,116,163,0,31.768319,35.21371,13
836468,7400,115,נתניה,2021-08-02,2021,130,21753.0,2047.0,33,10,0,0,455,16,9,92,32.321458,34.853196,31
836790,8800,9999,שפרעם,2021-08-02,2021,260,37995.0,5029.0,6,7,1,0,258,9,15,94,32.8035805,35.1732997,31
837353,2640,8,ראש העין,2021-08-03,2021,150,21770.0,2070.0,12,4,1,0,332,2,7,203,32.095838,34.952177,31
838109,7400,115,נתניה,2021-08-03,2021,130,21753.0,2047.0,17,10,1,0,367,5,12,147,32.321458,34.853196,31
838154,7500,9999,סח'נין,2021-08-03,2021,260,29908.0,2836.0,15,5,1,1,305,27,34,110,32.8621403,35.2996234,31
839750,7400,115,נתניה,2021-08-04,2021,130,21753.0,2047.0,21,16,0,0,404,13,7,162,32.321458,34.853196,31
841391,7400,115,נתניה,2021-08-05,2021,130,21753.0,2047.0,28,14,0,0,443,9,14,133,32.321458,34.853196,31
842302,2710,9999,אום אל-פחם,2021-08-06,2021,250,53230.0,4448.0,9,1,2,0,298,14,4,70,32.517127,35.148529,31
843032,7400,115,נתניה,2021-08-06,2021,130,21753.0,2047.0,24,5,0,0,407,11,5,80,32.321458,34.853196,31
844081,3000,2112,ירושלים,2021-08-07,2021,120,41420.0,3882.0,1,2,1,0,227,27,34,85,31.768319,35.21371,31
844673,7400,115,נתניה,2021-08-07,2021,130,21753.0,2047.0,26,13,0,0,348,9,1,85,32.321458,34.853196,31
845558,2640,8,ראש העין,2021-08-08,2021,150,21770.0,2070.0,23,14,0,0,438,14,7,125,32.095838,34.952177,31
846314,7400,115,נתניה,2021-08-08,2021,130,21753.0,2047.0,22,27,0,0,401,18,13,108,32.321458,34.853196,31
847199,2640,8,ראש העין,2021-08-09,2021,150,21770.0,2070.0,29,7,1,0,584,14,8,101,32.095838,34.952177,32
847955,7400,115,נתניה,2021-08-09,2021,130,21753.0,2047.0,37,12,0,0,478,11,6,127,32.321458,34.853196,32
849596,7400,115,נתניה,2021-08-10,2021,130,21753.0,2047.0,24,17,0,0,457,13,13,78,32.321458,34.853196,32
850509,2730,9999,טייבה,2021-08-11,2021,260,41170.0,4219.0,4,7,1,1,386,8,5,66,32.2668407,35.0096545,32
851237,7400,115,נתניה,2021-08-11,2021,130,21753.0,2047.0,24,17,0,0,439,12,5,80,32.321458,34.853196,32
851559,8800,9999,שפרעם,2021-08-11,2021,260,37995.0,5029.0,17,8,2,0,344,23,16,154,32.8035805,35.1732997,32
852878,7400,115,נתניה,2021-08-12,2021,130,21753.0,2047.0,24,27,0,0,406,13,7,80,32.321458,34.853196,32
852923,7500,9999,סח'נין,2021-08-12,2021,260,29908.0,2836.0,13,18,1,0,227,45,12,124,32.8621403,35.2996234,32
853200,8800,9999,שפרעם,2021-08-12,2021,260,37995.0,5029.0,8,5,1,0,284,60,21,142,32.8035805,35.1732997,32
853466,531,9999,עראבה,2021-08-13,2021,260,24545.0,2094.0,13,1,2,0,207,54,9,106,32.8530087,35.3361947,32
853763,2640,8,ראש העין,2021-08-13,2021,150,21770.0,2070.0,25,15,0,0,488,9,3,122,32.095838,34.952177,32
854206,6000,9999,באקה אל-גרביה,2021-08-13,2021,260,28210.0,2764.0,4,1,2,0,209,29,6,78,32.419305,35.035289,32
854841,8800,9999,שפרעם,2021-08-13,2021,260,37995.0,5029.0,12,4,2,1,301,20,13,110,32.8035805,35.1732997,32
855329,2530,9999,באר יעקב,2021-08-14,2021,160,26515.0,3340.0,27,6,1,0,443,3,1,120,31.943507,34.83904,32
855430,2710,9999,אום אל-פחם,2021-08-14,2021,250,53230.0,4448.0,8,4,1,0,143,30,10,109,32.517127,35.148529,32
856160,7400,115,נתניה,2021-08-14,2021,130,21753.0,2047.0,19,8,0,0,468,11,6,131,32.321458,34.853196,32
856970,2530,9999,באר יעקב,2021-08-15,2021,160,26515.0,3340.0,32,23,1,0,442,24,22,243,31.943507,34.83904,32
857045,2640,8,ראש העין,2021-08-15,2021,150,21770.0,2070.0,30,28,0,0,374,11,7,268,32.095838,34.952177,32
857209,3000,2112,ירושלים,2021-08-15,2021,120,41420.0,3882.0,2,2,1,0,204,63,27,108,31.768319,35.21371,32
857488,6000,9999,באקה אל-גרביה,2021-08-15,2021,260,28210.0,2764.0,8,10,1,0,253,18,20,121,32.419305,35.035289,32
857613,6500,41,חדרה,2021-08-15,2021,140,13356.0,2225.0,14,16,1,0,238,7,2,159,32.4340458,34.9196518,32
857801,7400,115,נתניה,2021-08-15,2021,130,21753.0,2047.0,15,42,0,0,309,21,19,157,32.321458,34.853196,32
858123,8800,9999,שפרעם,2021-08-15,2021,260,37995.0,5029.0,8,4,4,0,140,39,14,196,32.8035805,35.1732997,32
858124,8900,9999,טמרה,2021-08-15,2021,260,32079.0,3327.0,6,1,1,0,131,58,16,210,32.8552512,35.1859141,32
858170,9000,645,באר שבע,2021-08-15,2021,130,17121.0,2048.0,16,18,1,0,251,17,7,142,31.2521018,34.7867691,32
858611,2530,9999,באר יעקב,2021-08-16,2021,160,26515.0,3340.0,41,19,3,0,598,18,16,180,31.943507,34.83904,33
858686,2640,8,ראש העין,2021-08-16,2021,150,21770.0,2070.0,28,17,0,0,565,5,14,211,32.095838,34.952177,33
858712,2710,9999,אום אל-פחם,2021-08-16,2021,250,53230.0,4448.0,10,4,2,0,370,15,5,99,32.517127,35.148529,33
859129,6000,9999,באקה אל-גרביה,2021-08-16,2021,260,28210.0,2764.0,18,6,1,0,235,10,6,64,32.419305,35.035289,33
859385,7100,111,אשקלון,2021-08-16,2021,140,12448.0,1664.0,26,5,1,0,261,15,9,137,31.6687885,34.5742523,33
859442,7400,115,נתניה,2021-08-16,2021,130,21753.0,2047.0,31,23,1,0,465,15,16,149,32.321458,34.853196,33
859487,7500,9999,סח'נין,2021-08-16,2021,260,29908.0,2836.0,16,21,0,0,255,96,40,206,32.8621403,35.2996234,33
859997,481,9999,מגאר,2021-08-17,2021,260,21402.0,2220.0,10,4,2,0,182,31,8,148,32.8872843,35.4091765,33
860252,2530,9999,באר יעקב,2021-08-17,2021,160,26515.0,3340.0,48,21,1,0,614,27,17,168,31.943507,34.83904,33
860327,2640,8,ראש העין,2021-08-17,2021,150,21770.0,2070.0,21,15,0,0,583,14,16,207,32.095838,34.952177,33
860353,2710,9999,אום אל-פחם,2021-08-17,2021,250,53230.0,4448.0,14,5,2,0,275,54,35,167,32.517127,35.148529,33
860355,2730,9999,טייבה,2021-08-17,2021,260,41170.0,4219.0,9,14,0,0,375,61,32,184,32.2668407,35.0096545,33
861083,7400,115,נתניה,2021-08-17,2021,130,21753.0,2047.0,33,18,0,0,548,22,10,164,32.321458,34.853196,33
861128,7500,9999,סח'נין,2021-08-17,2021,260,29908.0,2836.0,16,5,0,0,282,122,31,190,32.8621403,35.2996234,33
861695,654,9999,כפר קרע,2021-08-18,2021,270,17715.0,1975.0,16,13,1,0,139,118,26,191,32.505255,35.048811,33
861825,1292,9999,ג'דיידה-מכר,2021-08-18,2021,260,19422.0,2084.0,11,4,1,0,149,113,18,132,32.928656,35.150573,33
861893,2530,9999,באר יעקב,2021-08-18,2021,160,26515.0,3340.0,52,28,1,0,810,21,7,159,31.943507,34.83904,33
861968,2640,8,ראש העין,2021-08-18,2021,150,21770.0,2070.0,28,34,0,0,529,6,12,117,32.095838,34.952177,33
861996,2730,9999,טייבה,2021-08-18,2021,260,41170.0,4219.0,11,3,1,1,449,71,17,153,32.2668407,35.0096545,33
862411,6000,9999,באקה אל-גרביה,2021-08-18,2021,260,28210.0,2764.0,1,6,1,0,138,45,27,175,32.419305,35.035289,33
862724,7400,115,נתניה,2021-08-18,2021,130,21753.0,2047.0,37,27,0,0,589,15,7,161,32.321458,34.853196,33
863046,8800,9999,שפרעם,2021-08-18,2021,260,37995.0,5029.0,12,11,1,0,290,43,11,193,32.8035805,35.1732997,33
863047,8900,9999,טמרה,2021-08-18,2021,260,32079.0,3327.0,14,3,2,0,193,48,17,85,32.8552512,35.1859141,33
863609,2640,8,ראש העין,2021-08-19,2021,150,21770.0,2070.0,21,27,0,0,615,14,2,163,32.095838,34.952177,33
863635,2710,9999,אום אל-פחם,2021-08-19,2021,250,53230.0,4448.0,32,4,1,0,325,46,14,99,32.517127,35.148529,33
863637,2730,9999,טייבה,2021-08-19,2021,260,41170.0,4219.0,15,14,0,0,309,113,8,242,32.2668407,35.0096545,33
863773,3000,2112,ירושלים,2021-08-19,2021,120,41420.0,3882.0,1,3,0,0,90,110,25,134,31.768319,35.21371,33
864365,7400,115,נתניה,2021-08-19,2021,130,21753.0,2047.0,35,40,0,0,583,25,19,121,32.321458,34.853196,33
864687,8800,9999,שפרעם,2021-08-19,2021,260,37995.0,5029.0,20,11,0,0,298,63,49,259,32.8035805,35.1732997,33
864688,8900,9999,טמרה,2021-08-19,2021,260,32079.0,3327.0,6,2,2,0,185,67,30,156,32.8552512,35.1859141,33
865175,2530,9999,באר יעקב,2021-08-20,2021,160,26515.0,3340.0,34,33,1,0,689,20,12,272,31.943507,34.83904,33
865250,2640,8,ראש העין,2021-08-20,2021,150,21770.0,2070.0,18,13,0,0,480,7,9,218,32.095838,34.952177,33
865278,2730,9999,טייבה,2021-08-20,2021,260,41170.0,4219.0,11,4,0,0,350,78,24,169,32.2668407,35.0096545,33
865693,6000,9999,באקה אל-גרביה,2021-08-20,2021,260,28210.0,2764.0,3,6,2,0,179,31,15,142,32.419305,35.035289,33
866006,7400,115,נתניה,2021-08-20,2021,130,21753.0,2047.0,26,28,0,0,493,13,8,237,32.321458,34.853196,33
866328,8800,9999,שפרעם,2021-08-20,2021,260,37995.0,5029.0,16,14,1,1,280,52,17,222,32.8035805,35.1732997,33
866329,8900,9999,טמרה,2021-08-20,2021,260,32079.0,3327.0,14,5,1,0,246,79,19,180,32.8552512,35.1859141,33
866618,654,9999,כפר קרע,2021-08-21,2021,270,17715.0,1975.0,13,9,2,0,87,57,41,265,32.505255,35.048811,33
866891,2640,8,ראש העין,2021-08-21,2021,150,21770.0,2070.0,24,10,0,0,543,1,3,127,32.095838,34.952177,33
866915,2660,9,יבנה,2021-08-21,2021,150,20523.0,1360.0,13,13,1,0,382,12,8,205,31.87535339999999,34.7350096,33
866917,2710,9999,אום אל-פחם,2021-08-21,2021,250,53230.0,4448.0,12,4,2,0,243,152,32,173,32.517127,35.148529,33
866919,2730,9999,טייבה,2021-08-21,2021,260,41170.0,4219.0,13,8,0,0,275,109,17,235,32.2668407,35.0096545,33
867647,7400,115,נתניה,2021-08-21,2021,130,21753.0,2047.0,17,6,1,0,530,4,11,378,32.321458,34.853196,33
867969,8800,9999,שפרעם,2021-08-21,2021,260,37995.0,5029.0,7,10,3,0,167,34,14,144,32.8035805,35.1732997,33
868457,2530,9999,באר יעקב,2021-08-22,2021,160,26515.0,3340.0,36,37,1,0,626,22,13,350,31.943507,34.83904,33
868532,2640,8,ראש העין,2021-08-22,2021,150,21770.0,2070.0,15,31,0,0,550,12,11,340,32.095838,34.952177,33
868558,2710,9999,אום אל-פחם,2021-08-22,2021,250,53230.0,4448.0,10,14,0,0,261,65,37,128,32.517127,35.148529,33
868696,3000,2112,ירושלים,2021-08-22,2021,120,41420.0,3882.0,6,1,0,0,111,86,24,202,31.768319,35.21371,33
868975,6000,9999,באקה אל-גרביה,2021-08-22,2021,260,28210.0,2764.0,15,5,1,0,172,97,25,184,32.419305,35.035289,33
869100,6500,41,חדרה,2021-08-22,2021,140,13356.0,2225.0,25,17,1,0,282,6,9,181,32.4340458,34.9196518,33
869288,7400,115,נתניה,2021-08-22,2021,130,21753.0,2047.0,32,31,0,0,466,21,18,319,32.321458,34.853196,33
869333,7500,9999,סח'נין,2021-08-22,2021,260,29908.0,2836.0,13,13,3,0,191,52,11,191,32.8621403,35.2996234,33
869611,8900,9999,טמרה,2021-08-22,2021,260,32079.0,3327.0,38,19,1,0,271,55,25,207,32.8552512,35.1859141,33
869876,531,9999,עראבה,2021-08-23,2021,260,24545.0,2094.0,15,6,2,0,227,47,13,105,32.8530087,35.3361947,34
870098,2530,9999,באר יעקב,2021-08-23,2021,160,26515.0,3340.0,65,32,2,0,625,14,15,264,31.943507,34.83904,34
870173,2640,8,ראש העין,2021-08-23,2021,150,21770.0,2070.0,25,21,0,0,550,17,7,272,32.095838,34.952177,34
870201,2730,9999,טייבה,2021-08-23,2021,260,41170.0,4219.0,19,10,1,0,439,60,14,84,32.2668407,35.0096545,34
870337,3000,2112,ירושלים,2021-08-23,2021,120,41420.0,3882.0,12,5,0,0,101,90,19,155,31.768319,35.21371,34
870356,3000,9999,ירושלים,2021-08-23,2021,120,6224.0,842.0,24,12,1,0,976,194,50,416,31.768319,35.21371,34
870929,7400,115,נתניה,2021-08-23,2021,130,21753.0,2047.0,36,19,0,0,510,13,11,285,32.321458,34.853196,34
871251,8800,9999,שפרעם,2021-08-23,2021,260,37995.0,5029.0,27,19,0,0,305,63,20,231,32.8035805,35.1732997,34
871252,8900,9999,טמרה,2021-08-23,2021,260,32079.0,3327.0,19,1,1,0,347,90,30,376,32.8552512,35.1859141,34
871517,531,9999,עראבה,2021-08-24,2021,260,24545.0,2094.0,18,13,1,0,190,123,22,125,32.8530087,35.3361947,34
871541,654,9999,כפר קרע,2021-08-24,2021,270,17715.0,1975.0,4,9,2,0,86,98,15,275,32.505255,35.048811,34
871814,2640,8,ראש העין,2021-08-24,2021,150,21770.0,2070.0,38,20,1,0,525,9,7,352,32.095838,34.952177,34
871838,2660,9,יבנה,2021-08-24,2021,150,20523.0,1360.0,24,11,2,0,393,13,11,202,31.87535339999999,34.7350096,34
871840,2710,9999,אום אל-פחם,2021-08-24,2021,250,53230.0,4448.0,11,14,0,0,232,94,36,191,32.517127,35.148529,34
871841,2720,9999,טירה,2021-08-24,2021,260,24253.0,3140.0,11,7,1,0,256,60,5,146,,,34
871842,2730,9999,טייבה,2021-08-24,2021,260,41170.0,4219.0,10,4,0,0,302,63,32,174,32.2668407,35.0096545,34
871978,3000,2112,ירושלים,2021-08-24,2021,120,41420.0,3882.0,4,0,1,0,114,102,33,189,31.768319,35.21371,34
872257,6000,9999,באקה אל-גרביה,2021-08-24,2021,260,28210.0,2764.0,22,9,1,0,213,129,18,164,32.419305,35.035289,34
872570,7400,115,נתניה,2021-08-24,2021,130,21753.0,2047.0,25,13,1,0,445,17,9,335,32.321458,34.853196,34
872615,7500,9999,סח'נין,2021-08-24,2021,260,29908.0,2836.0,8,15,2,0,163,78,17,232,32.8621403,35.2996234,34
872892,8800,9999,שפרעם,2021-08-24,2021,260,37995.0,5029.0,25,10,0,0,317,72,29,252,32.8035805,35.1732997,34
872893,8900,9999,טמרה,2021-08-24,2021,260,32079.0,3327.0,29,8,0,1,332,141,15,333,32.8552512,35.1859141,34
873035,70,211,אשדוד,2021-08-25,2021,130,11994.0,346.0,49,46,0,0,294,40,12,83,31.804381,34.655314,34
873180,638,9999,קלנסווה,2021-08-25,2021,260,22071.0,1807.0,10,5,1,0,203,170,12,162,32.2854576,34.9810942,34
873380,2530,9999,באר יעקב,2021-08-25,2021,160,26515.0,3340.0,49,34,2,0,649,8,18,373,31.943507,34.83904,34
873455,2640,8,ראש העין,2021-08-25,2021,150,21770.0,2070.0,15,26,0,0,447,8,10,367,32.095838,34.952177,34
873481,2710,9999,אום אל-פחם,2021-08-25,2021,250,53230.0,4448.0,18,13,1,0,306,55,21,182,32.517127,35.148529,34
873619,3000,2112,ירושלים,2021-08-25,2021,120,41420.0,3882.0,3,2,1,0,163,77,15,195,31.768319,35.21371,34
873638,3000,9999,ירושלים,2021-08-25,2021,120,2015.0,542.0,29,14,1,0,1169,163,42,506,31.768319,35.21371,34
873898,6000,9999,באקה אל-גרביה,2021-08-25,2021,260,28210.0,2764.0,11,9,1,0,155,58,19,217,32.419305,35.035289,34
874211,7400,115,נתניה,2021-08-25,2021,130,21753.0,2047.0,29,22,1,0,437,14,8,388,32.321458,34.853196,34
874533,8800,9999,שפרעם,2021-08-25,2021,260,37995.0,5029.0,15,10,1,0,457,51,17,299,32.8035805,35.1732997,34
874580,9000,645,באר שבע,2021-08-25,2021,130,17121.0,2048.0,31,19,2,0,545,8,13,252,31.2521018,34.7867691,34
875021,2530,9999,באר יעקב,2021-08-26,2021,160,26515.0,3340.0,44,46,1,0,647,25,6,363,31.943507,34.83904,34
875096,2640,8,ראש העין,2021-08-26,2021,150,21770.0,2070.0,24,18,0,0,560,10,9,450,32.095838,34.952177,34
875120,2660,9,יבנה,2021-08-26,2021,150,20523.0,1360.0,26,16,1,0,319,11,16,268,31.87535339999999,34.7350096,34
875122,2710,9999,אום אל-פחם,2021-08-26,2021,250,53230.0,4448.0,23,11,1,0,346,45,23,145,32.517127,35.148529,34
875260,3000,2112,ירושלים,2021-08-26,2021,120,41420.0,3882.0,5,0,0,1,135,96,36,230,31.768319,35.21371,34
875539,6000,9999,באקה אל-גרביה,2021-08-26,2021,260,28210.0,2764.0,17,8,0,0,164,127,18,222,32.419305,35.035289,34
875795,7100,111,אשקלון,2021-08-26,2021,140,12448.0,1664.0,20,34,1,0,246,9,3,177,31.6687885,34.5742523,34
875852,7400,115,נתניה,2021-08-26,2021,130,21753.0,2047.0,41,35,0,0,475,15,26,391,32.321458,34.853196,34
875897,7500,9999,סח'נין,2021-08-26,2021,260,29908.0,2836.0,16,21,1,0,203,76,19,204,32.8621403,35.2996234,34
876174,8800,9999,שפרעם,2021-08-26,2021,260,37995.0,5029.0,17,12,1,0,253,82,40,282,32.8035805,35.1732997,34
876175,8900,9999,טמרה,2021-08-26,2021,260,32079.0,3327.0,21,11,0,0,251,149,21,250,32.8552512,35.1859141,34
876662,2530,9999,באר יעקב,2021-08-27,2021,160,26515.0,3340.0,44,50,0,0,520,6,10,272,31.943507,34.83904,34
876737,2640,8,ראש העין,2021-08-27,2021,150,21770.0,2070.0,14,32,0,0,432,5,1,363,32.095838,34.952177,34
876763,2710,9999,אום אל-פחם,2021-08-27,2021,250,53230.0,4448.0,28,9,0,1,374,37,15,131,32.517127,35.148529,34
877493,7400,115,נתניה,2021-08-27,2021,130,21753.0,2047.0,25,42,0,0,402,6,12,188,32.321458,34.853196,34
878402,2660,9,יבנה,2021-08-28,2021,150,20523.0,1360.0,13,15,3,0,272,1,2,186,31.87535339999999,34.7350096,34
878404,2710,9999,אום אל-פחם,2021-08-28,2021,250,53230.0,4448.0,18,15,1,0,184,162,22,147,32.517127,35.148529,34
878406,2730,9999,טייבה,2021-08-28,2021,260,41170.0,4219.0,11,13,0,0,285,72,12,207,32.2668407,35.0096545,34
879134,7400,115,נתניה,2021-08-28,2021,130,21753.0,2047.0,16,15,0,0,363,5,8,247,32.321458,34.853196,34
879599,70,211,אשדוד,2021-08-29,2021,130,11994.0,346.0,31,53,0,0,129,76,24,88,31.804381,34.655314,34
879689,481,9999,מגאר,2021-08-29,2021,260,21402.0,2220.0,23,19,2,0,193,31,13,139,32.8872843,35.4091765,34
879769,922,9999,רכסים,2021-08-29,2021,170,12846.0,889.0,25,104,2,0,125,49,21,95,32.749265,35.099581,34
879944,2530,9999,באר יעקב,2021-08-29,2021,160,26515.0,3340.0,42,54,0,0,395,20,26,279,31.943507,34.83904,34
880019,2640,8,ראש העין,2021-08-29,2021,150,21770.0,2070.0,40,27,0,0,360,14,20,360,32.095838,34.952177,34
880045,2710,9999,אום אל-פחם,2021-08-29,2021,250,53230.0,4448.0,26,25,1,0,228,74,39,127,32.517127,35.148529,34
880047,2730,9999,טייבה,2021-08-29,2021,260,41170.0,4219.0,14,15,1,0,279,71,19,120,32.2668407,35.0096545,34
880183,3000,2112,ירושלים,2021-08-29,2021,120,41420.0,3882.0,6,5,0,0,106,116,25,133,31.768319,35.21371,34
880775,7400,115,נתניה,2021-08-29,2021,130,21753.0,2047.0,29,62,0,0,294,13,19,242,32.321458,34.853196,34
881097,8800,9999,שפרעם,2021-08-29,2021,260,37995.0,5029.0,25,13,0,0,180,79,26,149,32.8035805,35.1732997,34
881098,8900,9999,טמרה,2021-08-29,2021,260,32079.0,3327.0,29,12,1,1,267,67,19,150,32.8552512,35.1859141,34
881240,70,211,אשדוד,2021-08-30,2021,130,11994.0,346.0,66,36,1,0,309,146,56,143,31.804381,34.655314,35
881259,70,322,אשדוד,2021-08-30,2021,130,4105.0,250.0,35,45,0,0,142,84,39,88,31.804381,34.655314,35
881330,481,9999,מגאר,2021-08-30,2021,260,21402.0,2220.0,12,9,1,0,202,50,12,190,32.8872843,35.4091765,35
881347,509,9999,כפר כנא,2021-08-30,2021,260,21634.0,2070.0,15,7,1,0,186,91,12,122,32.750474,35.3400398,35
881363,531,9999,עראבה,2021-08-30,2021,260,24545.0,2094.0,14,12,1,0,197,74,21,220,32.8530087,35.3361947,35
881410,922,9999,רכסים,2021-08-30,2021,170,12846.0,889.0,87,78,1,0,428,23,13,86,32.749265,35.099581,35
881585,2530,9999,באר יעקב,2021-08-30,2021,160,26515.0,3340.0,26,27,1,0,486,15,13,329,31.943507,34.83904,35
881660,2640,8,ראש העין,2021-08-30,2021,150,21770.0,2070.0,22,21,1,0,453,11,20,470,32.095838,34.952177,35
881686,2710,9999,אום אל-פחם,2021-08-30,2021,250,53230.0,4448.0,21,17,1,0,294,85,14,217,32.517127,35.148529,35
881688,2730,9999,טייבה,2021-08-30,2021,260,41170.0,4219.0,16,8,1,0,253,66,23,163,32.2668407,35.0096545,35
881824,3000,2112,ירושלים,2021-08-30,2021,120,41420.0,3882.0,9,1,0,0,124,128,26,211,31.768319,35.21371,35
881904,3797,2,מודיעין עילית,2021-08-30,2021,150,22173.0,126.0,44,9,1,0,214,72,46,109,31.932477,35.042265,35
881906,3797,4,מודיעין עילית,2021-08-30,2021,150,22205.0,364.0,58,4,0,0,314,82,49,175,31.932477,35.042265,35
882103,6000,9999,באקה אל-גרביה,2021-08-30,2021,260,28210.0,2764.0,52,7,0,0,248,59,11,121,32.419305,35.035289,35
882416,7400,115,נתניה,2021-08-30,2021,130,21753.0,2047.0,30,28,0,0,415,26,16,310,32.321458,34.853196,35
882456,7400,531,נתניה,2021-08-30,2021,130,7092.0,2281.0,11,3,1,0,207,6,8,123,32.321458,34.853196,35
882738,8800,9999,שפרעם,2021-08-30,2021,260,37995.0,5029.0,33,19,0,0,351,124,24,369,32.8035805,35.1732997,35
882739,8900,9999,טמרה,2021-08-30,2021,260,32079.0,3327.0,37,11,2,0,449,106,21,229,32.8552512,35.1859141,35
883226,2530,9999,באר יעקב,2021-08-31,2021,160,26515.0,3340.0,22,45,0,0,451,14,14,384,31.943507,34.83904,35
883301,2640,8,ראש העין,2021-08-31,2021,150,21770.0,2070.0,22,21,0,0,488,12,17,441,32.095838,34.952177,35
883327,2710,9999,אום אל-פחם,2021-08-31,2021,250,53230.0,4448.0,32,18,2,0,343,118,19,232,32.517127,35.148529,35
883329,2730,9999,טייבה,2021-08-31,2021,260,41170.0,4219.0,15,20,1,0,344,105,21,148,32.2668407,35.0096545,35
883465,3000,2112,ירושלים,2021-08-31,2021,120,41420.0,3882.0,5,7,0,0,144,145,21,224,31.768319,35.21371,35
883545,3797,2,מודיעין עילית,2021-08-31,2021,150,22173.0,126.0,40,4,1,0,224,43,29,120,31.932477,35.042265,35
883547,3797,4,מודיעין עילית,2021-08-31,2021,150,22205.0,364.0,44,7,1,0,256,88,42,170,31.932477,35.042265,35
884057,7400,115,נתניה,2021-08-31,2021,130,21753.0,2047.0,41,21,0,0,513,12,20,276,32.321458,34.853196,35
884102,7500,9999,סח'נין,2021-08-31,2021,260,29908.0,2836.0,16,18,3,0,269,106,29,187,32.8621403,35.2996234,35
884142,7900,115,פתח תקווה,2021-08-31,2021,130,12991.0,2529.0,17,18,1,0,340,4,10,211,32.084041,34.887762,35
884379,8800,9999,שפרעם,2021-08-31,2021,260,37995.0,5029.0,30,19,0,1,344,104,43,362,32.8035805,35.1732997,35
884380,8900,9999,טמרה,2021-08-31,2021,260,32079.0,3327.0,30,36,0,0,306,205,24,229,32.8552512,35.1859141,35
884612,481,9999,מגאר,2021-09-01,2021,260,21402.0,2220.0,21,26,2,0,162,34,11,146,32.8872843,35.4091765,35
884664,634,9999,כפר קאסם,2021-09-01,2021,260,22973.0,1784.0,27,9,1,0,183,54,40,119,32.1173916,34.968918,35
884867,2530,9999,באר יעקב,2021-09-01,2021,160,26515.0,3340.0,53,45,1,0,442,9,16,318,31.943507,34.83904,35
884942,2640,8,ראש העין,2021-09-01,2021,150,21770.0,2070.0,27,18,1,0,448,7,13,423,32.095838,34.952177,35
